1763,23935
1764,77388
1765,85592
1766,69690
1767,76023
1768,65040
1769,43107
1770,85984
1771,31477
1772,51914
1773,33224
1774,63900
1775,90097
1776,87057
1777,95318
1778,38866
1779,67176
1780,94049
1781,33385
1782,71993
1783,75836
1784,99814
1785,43852
1786,73498
1787,14758
1788,64224
1789,30011
1790,70121
1791,55857
1792,81475
1793,58349
1794,10753
1795,13528
1796,63215
1797,44079
1798,26529
1799,81134
1800,90086
1801,79803
1802,60031
1803,55919
1804,49424
1805,59912
1806,11775
1807,81573
1808,55260
1809,96515
1810,32754
1811,51829
1813,43612
1812,80954
1814,48326
1815,27731
1816,10355
1817,60778
1818,76839
1820,09475
1819,28337
1821,15643
1566,54985
1538,88463
1822,78786
1143,03986
1823,92139
1824,22900
1826,58162
1825,94132
1827,60830
1828,29018
1829,41873
1833,15100
1834,93245
1835,17194
1836,57728
1837,73267
1838,43089
1839,22541
1840,59437
1841,45782
1842,37005
1831,26412
1844,34435
1845,90682
1846,38298
1847,27149
1830,99103
1849,23811
1832,89147
1848,11837
1852,80580
1853,16177
1851,44075
1855,82075
1850,38673
1857,06609
1858,42401
1859,07060
1854,74382
1843,13825
1856,30654
1863,58887
1864,64719
1862,11685
1860,62231
1867,51690
1865,32386
1869,65410
1870,12234
1868,04482
1866,36199
1861,81491
1873,19821
1872,61892
1871,00496
1874,14335
1875,22654
1877,13649
1878,77761
1876,47626
1881,48615
1880,84206
1882,16424
1879,76682
1883,38162
1884,47730
1885,09839
1886,62618
1887,41845
1888,71804
1889,19307
1890,62664
1891,26101
1892,27662
1893,65861
1894,21928
1895,60650
1896,80584
1897,83977
1898,75430
1899,99018
1900,86861
1901,76637
1903,30212
1902,65132
1904,10444
1906,06709
1905,08866
1908,15893
1909,77692
1910,71796
1911,66867
1912,46073
1907,01872
1913,47574
1914,16545
1915,91291
1916,87693
1917,87392
1918,08320
1919,06665
1920,25177
1921,88118
1922,70594
1923,07898
1924,88697
1925,99249
1926,90326
1927,63449
1928,28939
1930,50841
1929,41635
1931,84771
1932,87623
1933,64995
1934,60012
1935,09723
1936,82839
1937,25164
1938,40889
1939,17369
1940,84826
1941,31760
1942,58084
1943,19760
1944,62759
1945,82095
1946,03468
1947,78029
1948,20754
1949,64786
1950,61064
1951,34959
1953,12611
1952,39916
1954,23454
1956,21928
1955,58083
1957,13697
1958,96212
1959,71223
1960,03173
1961,56920
1963,73604
1962,46394
1965,03573
1966,69736
1968,90107
1969,06350
1970,80819
1971,23496
1967,32941
1974,58890
1975,41342
1976,89262
1977,40184
1978,50817
1979,64306
1980,31977
1981,59676
1983,20722
1982,95772
1985,52812
1984,09395
1986,58954
1988,73290
1987,70485
1972,64337
1989,60855
1991,30488
1993,02464
1995,45739
1992,59903
1994,02917
1990,88193
1997,21104
1998,25495
1999,02960
2000,04960
2001,91124
2004,28457
2003,48556
2005,61991
2002,53538
2006,81137
2008,73274
2007,57939
2010,51084
2009,46556
2011,41408
2013,43375
2012,42469
2015,72270
2014,82222
2016,06198
2018,86446
2017,90008
2019,53903
2020,35761
2021,44676
2024,43409
2025,10191
2023,84814
2022,08966
1964,51357
2027,48027
1996,19804
2028,06041
2029,94062
1973,96165
2032,78793
2035,97155
2033,51685
2034,04095
2036,85450
2037,48987
2040,03845
2038,59614
2039,25711
2041,74461
2042,85250
2044,79762
2046,32460
2043,91797
2045,80689
2047,95259
2048,18497
2051,35952
2052,61679
2050,90568
2049,91371
2053,13088
2054,23196
2057,35765
2055,99016
2030,76226
2026,93695
2031,67876
2058,24742
2056,13156
2059,98280
2062,77573
2063,63922
2060,83367
2061,66627
2064,25018
2065,10994
2067,97099
2069,69216
2066,49567
2068,85871
2070,75352
2071,34626
2074,22476
2072,39330
2075,47754
2073,50999
2076,43042
2077,13749
2080,58362
2078,33549
2079,37545
2081,47558
2082,25360
2085,44264
2083,03837
2084,32317
2086,39237
2087,27144
2090,17324
2088,04413
2091,79638
2089,11985
2092,61196
2093,42975
2095,81256
2097,35790
2098,65897
2101,76165
2099,97474
2100,16663
2096,12357
2105,16812
2107,68613
2106,17661
2104,89651
2108,55228
2109,53118
2112,48572
2113,73647
2110,39484
2111,99527
2114,70692
2115,56641
2118,00181
2117,52600
2116,75522
2119,76281
2120,69877
2123,64333
2122,41466
2121,50712
2124,64963
2125,44460
2128,92279
2127,22702
2126,65766
2129,94678
2130,19241
2133,12012
2134,48367
2131,69683
2132,08930
2135,05116
2136,08224
2139,27841
2102,86218
2137,62911
2140,17260
2141,34789
2144,78941
2145,49117
2142,13463
2143,29650
2146,07134
2147,57296
2150,89554
2148,58148
2149,47323
2151,76396
2152,32444
2155,39433
2156,53446
2153,59900
2154,09915
2157,53225
2158,42414
2161,77887
2159,90855
2160,00048
2162,63187
2138,63104
2165,85005
2163,09713
2167,05861
2166,97894
2169,97171
2168,76843
2170,60577
2171,19706
2164,79711
2173,92781
2175,98433
2174,85886
2176,35225
2177,33619
2178,20814
2179,01786
2180,50987
2181,90738
2182,70429
2183,60763
2184,41225
2186,30599
2185,84152
2187,21250
2188,90360
2189,89414
2190,76996
2191,81250
2192,92170
2193,07329
2194,36283
2195,58382
2196,69961
2197,16833
2198,96575
2199,88834
2200,04332
2201,69537
2202,70403
2203,39597
2204,28426
2206,70270
2207,59938
2172,85880
2103,25804
2094,71920
2205,69658
2209,70429
2210,54994
2208,81805
2212,32530
2211,81667
2213,89665
2214,16760
2215,57798
2216,20282
2217,33612
2219,86721
2218,55152
2220,53841
2221,89244
2222,53713
2223,99849
2224,47562
2225,82690
2226,98018
2227,00580
2228,87206
2229,08713
2230,84450
2231,98733
2233,11707
2234,01739
2232,62945
2235,14332
2236,85545
2237,13644
2238,68893
2239,99362
2240,69521
2241,32969
2243,50601
2244,71786
2245,67110
2242,59807
2247,04324
2248,13942
2246,09023
2249,00630
2250,74169
2251,49476
2252,16508
2253,00851
2254,92956
2255,87660
2256,06950
2257,56680
2258,09134
2259,09409
2261,23107
2260,21514
2262,69062
2263,83940
2264,66141
2265,02277
2267,21703
2268,09850
2266,47900
2269,83515
2270,27034
2272,87527
2273,19410
2271,49572
2274,15355
2275,09835
2276,53001
2277,44892
2279,44732
2280,00961
2278,41556
2282,83888
2284,88920
2281,70607
2283,66983
2285,90833
2286,36256
2288,62343
2289,81844
2287,08205
2290,42374
2292,70354
2291,02273
2293,38947
2294,08607
2296,53134
2295,79810
2297,89185
2298,74207
2299,13049
2300,27459
2301,94884
2302,17738
2303,24250
2304,25487
2305,42858
2306,72685
2307,68675
2308,31727
2309,90436
2310,93501
2311,84748
2312,13157
2313,88296
2314,77845
2315,20863
2316,70133
2317,81124
2319,75934
2318,17171
2320,27750
2321,15611
2322,45045
2323,49769
2324,88949
2325,77457
2326,86730
2327,28766
2328,83230
2329,11794
2330,99910
2331,38405
2332,94586
2333,44420
2335,23626
2336,30123
2339,88384
2338,95912
2340,11390
2342,83436
2337,40780
2344,42116
2346,70533
2345,28009
2347,01025
2348,37945
2349,84123
2350,93494
2351,30385
2352,85212
2353,34230
2354,12751
2355,24626
2356,28659
2357,51775
2358,02700
2359,73624
2360,20419
2361,33050
2362,94689
2363,40457
2364,76077
2365,61605
2366,34402
2367,06709
2368,31159
2369,77126
2370,51710
2371,67073
2372,62095
2373,95472
2374,41194
2375,48522
2376,85439
2377,02626
2378,04658
2379,69749
2380,91369
2381,22878
2382,97969
2383,80984
2384,50183
2385,37433
2386,40277
2387,53459
2388,28812
2389,25984
2390,18119
2391,35848
2392,53510
2393,11740
2394,13949
2395,59862
2396,96355
2397,20200
2398,07865
2399,00025
2400,80770
2401,39577
2402,01576
2403,87060
2404,65823
2406,04273
2407,78805
2405,20668
2408,81441
2409,82315
2410,79875
2411,26682
2412,02363
2414,53819
2415,32396
2413,32651
2416,13207
2418,44998
2419,93628
2417,27614
2420,68717
2421,31458
2422,39268
2423,73897
2425,02562
2424,24520
2426,97812
2427,92777
2343,98392
2429,79009
2430,01050
2431,58496
2432,95483
2433,82502
2434,07978
2435,29744
2436,38066
2437,87285
2438,67236
2439,67484
2440,50229
2441,54518
2442,69995
2443,29593
2444,42739
2445,77111
2446,20129
2447,49610
2448,87062
2449,32382
2451,92310
2452,04991
2450,18272
2454,93874
2453,99931
2455,20846
2456,24592
2457,19207
2458,92514
2460,07706
2459,33654
2461,01512
2462,51066
2463,51016
2464,04331
2466,20294
2465,76654
2467,37797
2468,47962
2469,23873
2471,66713
2470,25408
2472,09070
2473,58372
2474,28481
2475,73674
2476,29833
2477,62411
2428,71847
2479,59575
2480,00476
2481,93508
2482,92485
2483,72424
2485,93070
2484,51933
2486,07741
2488,17842
2489,33061
2487,07139
2490,65601
2491,03564
2492,43670
2493,01586
2494,47374
2495,02748
2496,10344
2497,22081
2499,02403
2498,39243
2334,24523
2341,00293
2478,92356
